Dates,Axis,BOB,BOI,CBI,City Union,DCB,Federal,HDFC,ICICI,Kotak,PNB,RBL,SBI,UCO,Union Bank,Yes Bank,Bajaj Finance,Bajaj Finserv,BF investment,Cholmandalam Finance Holding,edelweiss,IDFC,HDFC fin,KILC,LT,Motilal Oswal,Reliance Capital,SBI.1,Shriram Finance,Tata Investment,HCL info,HCL tech,Infosys,Mphasis,Naukri,Oracle,TCS,Tech Mahindra,Wipro,Aarti,Ajanta Pharma,Alembic,Biocon,Cipla,Dr. Reddys,Indoco,JB,Lupin,Natco,Panacea,Piramal,Sun,Aditya Birla Fashion,Future Lifestyle,PC jewellers,Future,rajesh exports,Shoppers Stop,Titan,Trent,Arvind,Bombay Dyeing,Grasim,KPR Mill,Page Ind,Raymond,SRF,Vardhman,Welspun
2022-11-16,856.0,164.0,73.7,22.65,191.35,124.85,135.95,1608.0,909.35,1900.2,43.8,145.45,600.9,14.5,63.05,17.05,7015.0,1715.0,285.1,604.45,59.2,80.2,1608.0,1830.0,83.0,688.05,12.06,600.9,1263.0,2382.0,15.9,1104.9,1594.0,2015.0,4155.0,3090.55,3334.0,1062.2,398.0,63.05,1299.9,638.0,285.45,1111.05,4427.1,351.05,1993.95,748.55,586.95,140.9,822.0,1006.0,312.45,6.8,81.1,1.8,747.0,696.25,2660.0,1416.3,92.95,84.0,1720.35,547.0,46899.95,1278.0,2389.05,341.0,137.95
2022-11-15,850.0,164.3,75.05,23.0,185.4,120.0,136.2,1620.55,904.8,1923.0,43.85,144.5,593.25,14.71,64.8,17.15,7030.0,1720.0,286.05,616.0,59.95,79.25,1620.55,1860.0,83.0,688.9,11.98,593.25,1265.85,2445.0,16.15,1090.15,1560.05,2026.0,4273.65,3112.65,3325.0,1062.05,396.6,64.8,1264.25,641.5,285.95,1129.2,4363.65,351.0,1998.45,759.5,574.8,141.2,827.25,1020.6,316.95,6.73,87.15,1.89,765.95,730.0,2648.0,1425.05,91.55,84.0,1750.0,534.7,46700.0,1291.6,2390.0,340.05,138.2
2022-11-14,849.1,161.65,73.95,22.9,189.65,118.95,135.95,1610.25,903.2,1898.0,44.85,142.05,604.0,15.15,66.55,16.85,7054.0,1730.0,284.4,606.7,59.9,80.3,1610.25,1880.0,81.25,706.0,12.59,604.0,1270.0,2449.95,15.95,1098.0,1572.0,2040.95,4130.0,3084.2,3321.0,1059.15,402.0,66.55,1256.7,639.4,280.05,1121.45,4434.0,349.15,2019.0,745.1,586.0,140.8,820.25,1013.5,318.05,6.7,91.55,1.8,770.25,739.9,2655.0,1425.05,94.0,84.6,1709.05,541.95,47000.05,1207.8,2389.05,344.15,140.25
2022-11-11,847.2,168.0,75.05,23.3,193.6,119.0,140.0,1538.0,922.2,1926.05,45.0,140.35,616.0,15.24,67.45,16.7,7100.0,1732.05,283.3,620.0,60.5,80.25,1538.0,1801.0,82.45,694.45,12.59,616.0,1259.0,2450.0,16.2,1070.2,1535.25,1957.05,3901.05,3053.05,3262.0,1045.2,395.85,67.45,1258.0,627.95,276.05,1131.0,4555.2,358.5,1976.05,725.0,590.0,144.9,818.0,1015.0,316.35,6.82,92.1,1.88,734.25,774.8,2664.0,1482.0,95.2,85.9,1710.0,540.05,48611.0,1252.3,2384.95,350.0,136.95
2022-11-10,846.0,166.0,76.0,24.05,192.6,118.5,137.9,1492.05,908.7,1889.0,44.75,138.0,610.1,15.74,64.75,16.5,7141.0,1740.05,285.4,607.7,62.05,80.55,1492.05,1865.0,82.35,695.25,12.6,610.1,1285.0,2436.45,16.25,1051.5,1482.0,1940.5,3880.0,3015.0,3175.0,1019.95,387.55,64.75,1254.95,617.5,275.1,1120.05,4559.95,348.25,1964.6,714.0,609.05,140.0,840.55,1005.05,310.6,7.07,92.1,1.89,726.05,761.95,2717.75,1480.05,94.0,84.4,1735.0,540.0,49523.25,1215.05,2368.0,340.9,136.0
2022-11-09,874.6,159.2,70.75,22.6,198.3,119.2,137.65,1508.55,917.0,1895.05,42.45,135.9,620.0,15.18,59.0,16.55,7195.05,1777.45,287.95,620.5,61.85,82.0,1508.55,1840.05,83.0,682.0,12.49,620.0,1264.0,2396.2,15.95,1058.0,1527.0,1960.05,3915.05,3034.0,3236.0,1045.0,393.0,59.0,1246.4,623.05,278.25,1135.0,4520.05,350.05,2000.95,711.05,621.15,141.0,905.0,1025.8,321.0,6.72,96.85,1.93,775.45,777.6,2742.05,1517.5,96.15,85.2,1782.6,547.1,50449.9,1261.5,2436.05,347.1,132.9
2022-11-07,878.45,159.0,68.35,22.8,193.15,121.45,137.0,1512.0,909.8,1900.0,42.85,135.5,614.0,14.96,56.15,16.5,7278.45,1810.0,307.25,614.8,58.95,78.95,1512.0,1878.0,82.1,680.5,12.15,614.0,1273.4,2370.0,16.0,1042.8,1515.0,1960.9,3944.5,3029.55,3225.0,1053.9,392.0,56.15,1252.8,654.55,274.5,1148.9,4524.15,352.75,2019.4,706.45,619.05,140.5,886.8,1039.1,324.3,6.86,99.3,1.86,740.0,793.35,2779.0,1507.25,96.5,82.55,1771.0,568.35,50249.55,1296.3,2491.0,355.65,129.55
2022-11-04,869.0,149.9,65.2,21.45,186.35,111.15,137.7,1501.0,906.4,1892.35,41.6,134.25,586.0,14.59,54.3,16.25,7121.6,1720.0,282.65,637.55,56.15,78.0,1501.0,1900.0,82.4,691.0,12.6,586.0,1240.5,2353.55,16.4,1041.8,1522.7,1983.9,3903.95,2980.75,3207.15,1053.0,386.45,54.3,1279.5,653.65,280.0,1165.2,4605.0,358.55,2038.65,712.15,622.8,143.5,897.0,1044.0,354.95,6.72,97.75,2.01,717.45,787.0,2780.0,1555.95,91.7,83.35,1745.7,549.3,50057.15,1322.0,2549.0,352.0,132.0
2022-11-03,854.1,145.6,60.6,20.1,186.0,106.85,132.35,1499.0,900.0,1910.0,39.0,132.05,568.8,13.61,51.5,15.45,7078.5,1695.0,286.0,626.65,56.5,75.5,1499.0,1913.95,78.9,688.65,13.0,568.8,1205.5,2351.8,16.05,1030.0,1541.0,2020.0,3943.4,2951.5,3225.0,1073.7,390.5,51.5,1346.55,608.7,265.1,1147.05,4548.0,355.75,1998.85,701.5,629.9,149.9,836.0,1048.0,347.0,7.22,99.45,2.2,692.6,776.35,2717.0,1503.45,91.2,82.5,1744.9,543.3,49803.3,1159.75,2564.35,345.0,129.3
2022-11-02,873.35,147.0,61.65,20.65,186.15,106.85,132.0,1513.1,915.0,1919.5,39.85,134.8,575.1,13.11,52.75,15.5,7200.0,1708.6,290.05,626.0,56.85,76.4,1513.1,1862.1,81.05,691.95,13.58,575.1,1217.0,2398.05,15.75,1059.1,1574.0,2010.0,3981.9,2922.0,3270.0,1072.95,392.9,52.75,1323.2,580.35,270.5,1162.1,4567.85,353.95,2009.25,710.0,624.9,148.3,850.95,1038.5,359.4,6.72,98.55,2.12,677.7,776.1,2748.5,1571.0,93.55,80.75,1760.0,542.8,50300.0,1199.65,2611.9,334.9,130.95
2022-11-01,903.0,148.05,60.35,20.4,186.2,106.2,133.05,1500.0,920.2,1902.25,43.15,135.75,575.2,13.3,54.0,15.5,7190.0,1696.85,289.9,635.0,57.75,77.95,1500.0,1939.95,81.5,690.0,13.64,575.2,1228.4,2374.2,15.8,1045.3,1550.0,1972.05,3916.0,2915.1,3209.0,1066.0,388.0,54.0,1300.0,552.7,269.35,1167.15,4459.6,350.95,1978.9,695.15,601.45,148.25,844.15,1017.5,357.5,6.9,103.1,2.08,690.35,743.75,2770.0,1535.0,92.9,81.25,1716.15,555.0,49900.0,1195.15,2578.95,334.95,128.8
2022-10-31,907.35,147.7,59.25,20.65,188.15,103.4,131.9,1465.0,913.9,1899.6,43.5,137.95,573.4,13.14,53.65,15.7,7070.8,1663.0,295.6,627.35,59.4,76.7,1465.0,1836.5,80.2,682.6,12.85,573.4,1266.5,2341.1,15.8,1033.0,1522.2,1968.7,3825.0,2918.8,3193.0,1050.0,385.6,53.65,1313.6,555.6,272.15,1155.1,4521.0,340.0,1896.0,696.4,598.95,146.05,850.0,990.0,344.0,6.95,103.6,2.03,664.85,755.2,2750.0,1468.85,94.1,84.4,1688.6,531.55,49236.8,1161.3,2500.15,334.25,128.45
2022-10-28,911.15,149.7,57.2,20.8,187.55,106.1,134.4,1450.0,918.2,1872.0,43.1,135.8,579.75,13.21,52.9,15.75,6991.0,1635.1,298.3,631.3,59.0,78.0,1450.0,1861.0,81.25,701.3,13.99,579.75,1254.0,2361.0,16.25,1027.1,1521.0,1972.5,3850.0,2906.0,3156.15,1077.4,382.6,52.9,1282.15,553.0,276.7,1160.75,4497.65,340.25,1910.0,700.8,601.0,151.95,837.0,1002.45,345.0,6.81,100.25,1.92,654.15,724.3,2707.0,1465.85,93.8,86.0,1721.7,537.85,51459.2,1120.85,2502.0,336.85,129.9
2022-10-27,906.45,148.4,56.5,20.85,187.25,99.9,134.5,1461.0,925.05,1880.0,43.4,124.35,582.5,13.06,51.65,15.6,7158.5,1665.3,296.0,631.3,59.25,76.25,1461.0,1805.0,80.1,697.35,14.18,582.5,1229.75,2402.15,16.0,1027.3,1526.05,2046.85,3822.05,2913.1,3159.0,1090.0,385.0,51.65,1238.1,551.25,272.3,1165.0,4463.0,341.0,1936.9,684.2,596.7,138.0,832.3,996.0,339.1,6.51,98.25,1.85,650.0,721.5,2691.0,1407.85,92.7,87.4,1721.15,543.45,52244.95,1095.25,2521.85,351.0,129.1
2022-10-25,905.8,143.35,51.0,20.15,187.3,99.9,134.6,1453.0,938.9,1906.8,41.15,127.45,571.2,12.5,49.0,15.75,7248.0,1692.95,293.8,622.1,59.25,79.7,1453.0,1850.0,80.2,715.75,13.81,571.2,1207.3,2370.1,16.3,1032.9,1525.0,2054.0,3889.25,2939.9,3180.0,1051.0,386.0,49.0,1260.85,550.85,270.0,1146.45,4380.0,338.9,1945.65,675.7,590.0,142.05,842.0,987.9,336.15,6.64,97.0,1.81,666.65,775.15,2684.3,1428.0,93.1,83.6,1692.15,550.0,53600.0,1116.75,2542.9,349.65,127.05
2022-10-24,919.2,144.85,50.85,20.45,188.1,99.45,135.0,1454.7,924.0,1906.85,41.05,132.65,566.25,12.42,49.5,15.65,7317.0,1714.8,285.05,628.4,58.7,79.55,1454.7,1844.0,80.15,700.1,14.4,566.25,1210.0,2320.2,16.0,1031.0,1516.05,2054.8,3904.9,2930.0,3160.0,1049.8,385.0,49.5,1230.6,545.1,271.6,1140.0,4335.1,336.3,2000.0,675.35,594.0,146.9,852.2,980.0,335.0,6.36,98.0,1.7,683.9,791.4,2700.0,1442.0,93.85,82.7,1698.0,557.45,53699.95,1147.85,2580.0,364.8,128.1
2022-10-21,860.0,140.7,49.6,20.15,187.8,98.75,130.6,1448.6,887.1,1874.65,40.4,129.0,557.9,12.19,47.8,16.2,7493.8,1732.0,297.95,631.95,57.2,77.3,1448.6,1862.95,80.75,704.0,14.42,557.9,1229.7,2316.9,15.85,1018.5,1500.9,2125.0,3980.75,2925.9,3154.85,1037.4,382.0,47.8,1202.9,544.9,270.8,1132.05,4311.6,336.05,1914.6,677.9,594.95,141.35,837.3,977.3,332.95,6.64,100.8,1.75,692.0,804.1,2640.0,1429.7,95.25,97.2,1689.2,571.4,53600.95,1170.9,2600.0,365.0,123.2
2022-10-20,828.9,136.6,48.5,19.95,193.25,97.45,130.9,1441.25,891.0,1872.45,39.0,127.95,555.65,12.01,46.0,15.8,7385.0,1685.0,298.05,635.0,57.55,77.4,1441.25,1769.65,79.05,710.0,14.7,555.65,1221.9,2361.85,16.3,986.1,1477.0,2085.55,3831.3,2908.8,3112.0,1011.9,376.35,46.0,1258.65,559.7,269.7,1125.0,4310.0,339.8,1918.55,673.85,590.55,141.9,825.85,973.65,333.9,7.29,96.5,1.79,691.0,803.65,2638.0,1405.35,93.85,96.9,1683.85,564.35,52501.0,1154.0,2580.0,344.6,119.1
2022-10-19,819.9,140.65,48.35,19.85,191.05,102.05,132.5,1462.0,896.75,1875.35,38.8,129.7,562.45,11.87,46.4,15.85,7414.0,1725.0,302.8,640.6,59.5,78.1,1462.0,1769.0,80.3,700.05,15.24,562.45,1218.2,2350.05,16.0,1005.35,1507.45,2112.15,3865.0,2974.95,3139.85,1020.55,381.8,46.4,1260.8,557.0,266.9,1130.0,4343.2,342.65,1935.1,690.15,592.5,140.0,820.05,970.05,336.0,7.35,102.1,1.85,688.95,797.65,2669.95,1434.0,96.75,96.05,1685.05,567.95,52489.9,1179.95,2566.05,353.1,126.05
2022-10-18,819.05,137.1,46.8,19.45,193.95,96.2,133.0,1452.0,893.2,1868.0,37.2,128.0,546.1,11.61,44.1,15.85,7385.15,1725.0,304.3,628.7,60.7,78.4,1452.0,1691.05,77.8,719.95,14.3,546.1,1200.0,2400.0,16.1,1000.45,1507.0,2111.0,3800.05,2955.0,3145.0,1032.95,381.45,44.1,1281.95,572.45,264.25,1109.05,4374.95,344.0,1921.0,686.05,599.95,138.5,815.3,980.05,333.95,7.7,100.0,1.9,679.8,749.05,2635.0,1397.95,96.0,96.35,1700.0,562.25,51663.8,1136.15,2556.0,342.3,122.4
2022-10-17,805.7,130.1,46.55,19.1,184.9,95.75,131.75,1434.65,869.0,1827.0,35.8,123.9,526.05,11.53,43.0,15.7,7252.45,1680.0,299.85,614.6,62.05,76.25,1434.65,1760.0,75.85,701.05,14.1,526.05,1175.05,2414.55,16.0,1003.0,1475.0,2086.15,3760.0,2951.0,3082.0,1018.95,377.3,43.0,1275.6,571.0,262.85,1104.0,4280.65,338.7,1927.4,688.6,599.0,142.1,805.9,976.0,326.05,7.75,96.25,1.89,693.95,765.15,2623.1,1384.95,95.85,97.45,1678.2,564.55,50800.0,1155.0,2485.85,346.5,124.4
2022-10-14,813.1,132.5,46.9,19.5,186.0,98.5,127.3,1412.0,876.2,1834.95,36.55,126.0,530.0,11.78,43.55,16.0,7278.0,1702.0,302.3,630.75,60.65,76.45,1412.0,1727.0,77.5,716.0,14.2,530.0,1190.05,2344.95,16.0,1001.0,1487.7,2132.1,3830.05,2960.5,3136.0,1034.0,385.3,43.55,1230.2,579.25,265.0,1107.05,4324.95,338.2,1935.45,699.8,603.0,154.75,825.0,979.75,331.05,7.76,97.0,1.99,680.95,765.05,2628.05,1415.7,97.0,97.3,1704.6,573.05,51659.1,1258.3,2536.8,354.55,127.0
2022-10-13,807.0,131.8,47.2,19.65,185.35,100.45,125.15,1402.5,862.5,1811.0,36.35,123.1,533.0,11.67,43.5,15.9,7214.15,1695.0,302.05,622.45,61.5,76.65,1402.5,1717.05,78.0,704.0,13.85,533.0,1211.5,2331.3,16.05,975.0,1434.45,2070.05,3780.0,2921.55,3104.6,1015.05,390.0,43.5,1252.4,583.9,269.4,1108.1,4235.05,338.15,1950.05,678.5,599.7,149.0,823.05,953.05,332.0,8.09,95.3,1.96,648.35,775.95,2610.0,1422.8,97.35,98.5,1668.0,563.85,50915.05,1237.95,2520.0,348.6,123.35
2022-10-12,788.0,130.05,47.0,19.85,177.05,104.0,123.1,1407.0,866.0,1793.45,35.8,120.05,528.15,11.74,43.0,16.25,7235.0,1679.0,315.95,631.75,61.05,72.95,1407.0,1797.0,75.9,703.9,14.2,528.15,1171.05,2338.9,16.2,948.7,1446.0,2081.0,3765.0,2900.0,3093.8,1005.05,404.0,43.0,1280.0,595.6,268.9,1107.35,4286.05,343.9,1984.6,680.05,613.65,161.0,807.05,944.55,333.95,8.4,94.1,2.01,618.8,758.3,2606.65,1424.0,96.65,96.05,1640.45,556.5,51450.0,1102.6,2518.0,349.85,128.4
2022-10-11,781.0,132.7,47.9,20.15,178.05,102.45,122.55,1403.8,884.0,1816.2,36.5,120.6,530.3,11.81,43.8,16.45,7300.15,1681.6,299.0,637.7,62.1,72.55,1403.8,1763.95,77.05,702.0,14.25,530.3,1180.0,2400.05,16.25,964.2,1462.0,2133.0,3850.0,2965.05,3100.0,1035.0,415.1,43.8,1261.05,611.75,276.0,1121.0,4405.0,338.95,2027.95,704.4,617.05,155.0,823.15,945.55,341.9,8.14,97.05,2.0,597.05,762.05,2699.25,1446.0,97.25,97.6,1670.25,550.95,52385.0,1155.4,2549.5,348.0,128.1
2022-10-10,747.3,131.75,48.05,19.95,176.85,99.6,120.55,1410.0,869.1,1796.45,36.0,120.95,525.0,11.78,44.0,16.35,7250.05,1663.05,293.0,645.65,60.85,69.5,1410.0,1761.0,76.75,705.05,14.7,525.0,1181.0,2428.4,16.25,939.05,1423.35,2066.05,3831.25,2962.55,3013.1,1009.0,399.95,44.0,1245.4,617.95,281.95,1111.75,4369.85,336.1,1997.6,715.25,615.1,132.3,835.15,946.0,334.95,8.19,98.0,2.03,604.75,749.85,2705.55,1437.95,98.85,97.55,1678.55,548.0,52556.05,1151.0,2530.8,331.05,126.6
2022-10-07,755.8,134.15,48.1,19.95,171.55,103.4,121.3,1425.25,876.4,1814.0,36.4,121.0,535.8,11.89,45.0,16.65,7385.0,1709.45,292.75,645.25,61.0,70.85,1425.25,1647.0,78.1,740.05,14.65,535.8,1200.35,2436.5,16.4,964.0,1450.0,2132.0,4006.4,3038.0,3099.0,1031.35,409.8,45.0,1242.55,621.8,290.0,1128.55,4398.95,342.2,1981.05,718.0,627.95,130.55,856.55,953.0,333.65,7.5,97.95,2.17,603.7,746.05,2685.0,1450.05,95.95,99.4,1682.0,539.35,52805.1,1130.95,2575.05,337.9,131.75
2022-10-06,748.6,134.1,49.2,20.0,172.35,103.05,121.1,1455.0,870.0,1825.35,36.6,119.6,533.05,11.88,44.6,16.3,7533.3,1714.0,293.05,648.2,62.25,70.1,1455.0,1650.0,77.55,735.0,14.85,533.05,1206.0,2380.95,16.35,951.5,1441.0,2084.95,3966.0,2994.4,3103.0,1032.0,408.6,44.6,1296.0,627.95,298.6,1145.0,4420.05,343.9,2049.75,743.55,625.05,134.0,874.95,951.0,336.05,7.71,92.0,2.33,578.3,760.0,2609.95,1432.5,94.55,98.75,1681.35,535.55,51831.05,1073.3,2564.8,336.45,124.9
2022-10-04,732.5,131.0,47.35,19.7,172.95,100.5,118.6,1425.25,862.0,1801.35,36.2,114.85,531.0,11.86,43.6,15.6,7328.4,1677.0,289.0,648.15,59.8,65.55,1425.25,1675.0,73.4,747.5,15.15,531.0,1184.0,2414.95,16.1,940.0,1419.0,2045.0,3850.0,2975.0,3020.0,1020.0,398.75,43.6,1303.1,615.05,292.7,1136.1,4440.0,331.05,1976.5,722.65,617.95,130.85,843.8,952.6,338.0,8.47,85.0,2.23,562.6,773.95,2620.05,1399.05,94.05,97.45,1650.0,531.8,50359.55,1081.05,2524.0,337.9,126.95
2022-10-03,730.15,131.4,48.1,20.4,172.35,102.75,119.05,1410.0,860.0,1810.0,36.5,113.45,528.7,11.74,44.5,15.65,7335.0,1681.5,280.9,648.45,61.85,66.45,1410.0,1689.5,74.1,726.95,14.95,528.7,1189.55,2306.1,15.5,930.0,1411.0,2103.0,3835.15,2975.0,3004.6,1010.0,394.0,44.5,1273.0,607.35,288.6,1115.0,4270.95,329.95,1938.35,680.0,601.05,128.85,865.0,951.0,349.0,8.26,82.3,2.29,578.0,748.3,2621.05,1427.95,95.3,95.15,1655.05,539.95,50750.0,1006.05,2511.35,339.95,129.85
2022-09-30,719.0,127.1,48.0,20.0,170.65,99.4,111.35,1375.55,841.25,1765.1,35.4,110.0,524.0,11.73,43.2,15.5,7085.0,1622.5,277.5,617.0,59.0,63.7,1375.55,1707.0,73.1,729.85,15.4,524.0,1199.0,2208.05,16.15,916.35,1386.05,2047.0,3876.95,2945.05,2995.0,1007.2,391.1,43.2,1262.55,588.05,285.05,1117.5,4398.9,321.55,1912.4,660.0,605.25,130.35,843.05,930.05,335.35,8.9,80.1,2.35,575.7,718.5,2528.3,1383.05,95.05,95.1,1651.05,537.4,50011.6,1014.4,2545.05,328.55,124.05
2022-09-29,734.75,128.35,47.15,19.5,173.75,103.45,114.0,1394.25,855.8,1800.0,35.1,113.0,528.0,11.68,42.75,15.6,7300.0,1669.0,283.0,639.05,58.85,65.55,1394.25,1706.35,74.0,738.0,14.75,528.0,1189.95,2385.0,16.1,922.85,1406.0,2090.05,3900.0,2960.0,3042.0,1039.2,400.1,42.75,1256.25,610.95,286.0,1095.55,4261.4,314.95,1891.1,674.0,609.95,139.75,859.55,921.25,334.75,9.15,79.85,2.28,582.3,732.0,2585.45,1409.45,96.0,95.25,1670.25,539.95,50369.6,1002.8,2524.9,338.05,126.15
2022-09-28,736.45,126.2,46.75,18.65,169.85,102.9,112.1,1405.0,847.0,1790.0,36.25,111.85,533.0,11.46,42.25,15.6,7171.0,1673.4,285.0,622.9,59.25,64.1,1405.0,1724.15,73.3,739.85,14.5,533.0,1155.05,2352.05,16.25,917.0,1381.9,2036.2,3869.95,2985.0,2980.0,1018.8,397.45,42.25,1256.9,592.55,278.05,1101.0,4185.0,325.0,1899.75,655.5,596.0,133.4,868.05,897.95,318.95,9.86,82.05,2.34,581.2,743.95,2590.0,1380.05,97.75,96.95,1675.8,543.95,49873.85,1022.25,2474.4,343.9,126.0
2022-09-27,744.0,129.65,47.65,19.35,171.2,101.0,111.0,1426.5,862.85,1830.0,36.0,113.5,544.0,11.53,42.7,15.45,7325.0,1690.0,291.0,614.15,63.2,63.15,1426.5,1742.5,73.3,736.05,14.35,544.0,1186.5,2272.05,16.35,908.15,1395.0,2020.15,3710.0,2966.05,3014.45,1037.3,397.25,42.7,1273.05,594.4,277.0,1068.2,4132.55,328.05,1912.5,658.35,602.2,133.25,895.05,898.0,315.35,9.79,83.65,2.41,606.05,685.05,2655.05,1415.05,96.25,96.85,1665.0,545.05,50999.95,1034.45,2534.0,324.5,127.9
2022-09-26,757.5,129.6,49.0,20.3,174.0,107.0,115.6,1423.35,869.0,1836.0,37.8,121.05,546.5,11.7,43.25,16.0,7445.0,1695.0,296.05,650.15,61.1,64.55,1423.35,1832.1,75.2,751.35,14.85,546.5,1198.65,2390.0,17.0,890.0,1363.5,2019.0,3860.05,2994.55,2978.0,1025.3,392.0,43.25,1265.0,606.35,284.85,1070.9,4100.0,333.85,1817.05,644.0,623.0,136.5,950.0,915.0,329.0,10.11,93.7,2.51,573.0,708.0,2652.05,1429.95,100.6,99.75,1670.5,561.4,52900.0,1035.35,2550.0,335.55,133.1
2022-09-23,788.0,138.5,50.85,21.45,180.6,112.0,123.0,1475.0,900.0,1875.0,40.45,127.9,564.4,12.27,45.5,16.75,7700.0,1770.0,310.7,677.8,62.45,66.6,1475.0,1856.75,78.9,749.6,14.9,564.4,1250.0,2554.0,16.7,895.0,1367.8,2040.0,4055.0,3000.8,3006.1,1044.95,398.0,45.5,1270.65,607.55,288.35,1065.0,4182.4,340.1,1881.5,663.25,635.1,143.95,976.0,907.0,347.75,10.62,89.4,2.59,581.65,749.65,2740.0,1490.0,104.4,107.4,1735.0,573.85,52850.0,1129.0,2638.3,348.0,142.85
2022-09-22,805.0,139.9,51.75,21.75,186.1,108.85,121.9,1516.0,904.55,1900.0,39.85,127.0,566.05,12.4,46.1,16.85,7670.0,1789.0,308.2,692.1,62.8,67.55,1516.0,1898.95,79.8,760.0,16.25,566.05,1261.5,2456.05,16.7,899.0,1376.0,2069.7,4040.0,3029.95,2986.15,1052.0,397.55,46.1,1251.35,605.25,289.4,1056.2,4132.85,341.2,1869.65,658.5,626.55,145.45,953.1,896.0,341.45,11.4,81.7,2.69,581.6,743.35,2642.0,1462.85,104.45,104.35,1706.85,551.4,51000.0,1125.0,2613.85,348.0,135.0
2022-09-21,810.0,141.4,52.3,23.5,184.95,111.4,123.65,1510.0,908.3,1930.0,40.65,127.7,574.55,12.4,47.4,16.8,7630.0,1798.0,314.1,683.5,63.6,68.1,1510.0,1887.95,81.65,755.7,15.1,574.55,1296.0,2603.0,17.2,905.0,1381.0,2095.35,4060.0,3015.0,3029.0,1045.0,404.95,47.4,1300.0,613.3,296.3,1100.0,4217.05,354.05,1912.0,672.0,649.05,139.9,969.0,916.0,336.1,11.11,79.0,2.92,593.2,744.0,2691.0,1441.05,105.05,104.75,1728.3,565.0,49979.15,1140.0,2680.0,364.0,139.8
2022-09-20,805.35,142.4,52.75,20.35,182.95,111.2,123.9,1508.5,908.9,1933.05,40.7,125.35,575.5,12.3,47.3,16.4,7568.0,1784.0,314.3,665.55,64.65,68.25,1508.5,1858.75,81.0,755.25,15.4,575.5,1288.3,2701.9,16.6,908.0,1412.0,2028.25,4040.05,3044.95,3050.0,1050.55,405.35,47.3,1273.6,601.05,290.1,1037.0,4111.2,352.55,1885.0,644.8,653.0,140.5,945.0,875.0,335.0,11.75,74.4,2.85,584.2,760.0,2635.0,1436.95,104.95,104.35,1761.8,569.0,49042.8,1125.05,2692.0,374.0,133.55
2022-09-19,786.2,136.5,51.75,20.05,178.1,112.4,121.1,1486.35,907.0,1925.0,39.7,124.5,561.0,12.25,46.35,16.7,7267.0,1734.0,312.1,672.1,64.0,66.05,1486.35,2089.0,82.0,755.2,15.7,561.0,1283.4,2800.0,16.95,895.55,1386.0,2014.5,4125.05,3060.0,3025.0,1035.0,404.6,46.35,1300.0,609.9,291.4,1040.0,4078.0,357.0,1896.05,632.15,613.05,136.0,964.65,868.7,326.5,11.35,74.0,2.7,570.6,725.05,2605.2,1431.0,104.75,102.05,1743.6,570.0,49149.9,1168.0,2700.0,354.0,125.0
2022-09-16,786.0,139.8,52.6,21.1,184.0,111.9,122.0,1499.0,911.2,1926.25,40.2,129.75,567.8,12.5,46.15,17.15,7365.0,1773.0,318.85,684.45,67.2,69.15,1499.0,2003.45,84.45,805.1,17.0,567.8,1322.9,2691.0,17.35,913.1,1425.0,2080.15,4195.25,3118.65,3088.0,1058.0,411.1,46.15,1305.0,629.95,299.0,1040.0,4120.0,360.0,1950.0,660.0,639.0,140.85,986.0,874.5,336.6,11.4,73.75,2.68,557.5,755.0,2650.0,1435.0,109.1,105.45,1787.45,583.0,49499.9,1094.0,2819.0,352.0,134.7
2022-09-15,805.0,140.45,53.1,21.3,185.55,110.4,122.0,1522.25,923.4,1969.9,40.1,133.95,575.0,12.59,46.15,17.3,7483.45,1815.55,323.0,680.65,71.05,69.95,1522.25,1810.05,84.75,792.0,16.85,575.0,1335.0,2740.0,17.5,935.0,1473.35,2110.0,4265.0,3145.0,3127.0,1115.8,418.8,46.15,1397.95,630.05,303.05,1056.0,4205.1,367.0,2011.9,670.0,641.1,140.9,990.5,889.45,333.35,11.7,73.1,2.72,573.7,704.45,2710.0,1449.65,105.95,105.7,1772.1,595.0,48400.0,1055.0,2840.0,348.0,138.55
2022-09-14,789.5,135.3,51.0,20.35,177.75,107.5,117.0,1490.0,896.0,1885.0,38.6,125.0,548.3,12.27,45.05,17.1,7285.0,1780.0,306.65,649.95,69.8,67.25,1490.0,1848.05,81.55,785.0,17.8,548.3,1326.0,2151.0,17.25,934.0,1500.0,2049.0,4242.0,3140.05,3135.0,1102.0,407.0,45.05,1423.0,630.25,301.0,1042.35,4187.45,355.4,1930.0,672.5,620.0,140.2,1003.25,880.05,322.1,11.3,66.95,2.86,578.1,660.0,2641.2,1450.0,107.95,102.2,1736.85,590.65,48027.6,1001.0,2775.0,339.9,132.0
2022-09-13,801.5,139.9,52.9,20.9,184.0,104.7,120.0,1498.3,913.0,1938.0,40.35,129.0,557.85,12.45,45.45,17.7,7305.0,1757.0,309.05,665.7,67.95,68.95,1498.3,1868.75,80.75,767.0,16.8,557.85,1333.1,1980.0,17.5,955.55,1552.0,2165.05,4353.0,3220.05,3260.0,1158.95,425.0,45.45,1323.85,640.0,303.45,1060.0,4262.9,373.85,1909.95,670.15,609.0,140.3,1017.9,886.0,325.0,10.08,75.5,2.83,580.6,665.0,2688.0,1412.0,108.65,106.1,1771.0,597.5,49197.5,1030.0,2745.0,331.0,134.45
